date,Mkt-RF,SMB,HML,RMW,CMA
2019-06-04,2.32,0.50,-0.03,0.28,-0.47
2019-06-05,0.70,-1.06,-0.97,0.07,-0.22
2019-06-06,0.55,-1.08,0.02,0.07,-0.08
2019-06-07,1.04,-0.14,-1.19,0.36,-0.67
2019-06-10,0.54,0.01,0.07,0.38,-0.36
2019-06-11,-0.12,-0.21,0.57,0.47,0.20
2019-06-12,-0.20,0.30,-1.00,0.08,0.09
2019-06-13,0.52,0.68,-0.04,-0.13,-0.06
2019-06-14,-0.27,-0.73,0.30,0.25,0.14
2019-06-17,0.15,0.48,-1.13,-0.67,-0.43
2019-06-18,1.04,0.20,0.35,-0.24,-0.19
2019-06-19,0.32,0.02,-0.60,-0.19,0.16
2019-06-20,0.90,-0.40,-0.22,-0.12,-0.12
2019-06-21,-0.21,-0.46,-0.03,-0.09,0.02
2019-06-24,-0.35,-0.90,0.08,0.63,-0.02
2019-06-25,-0.98,0.42,0.72,-0.10,0.61
2019-06-26,-0.07,0.02,0.27,0.35,-0.40
2019-06-27,0.59,1.43,-0.10,-0.35,-0.22
2019-06-28,0.68,0.76,0.62,-0.47,0.13
2019-07-01,0.75,-0.58,-0.13,-0.14,0.03
2019-07-02,0.14,-0.97,-0.81,-0.01,0.00
2019-07-03,0.79,-0.14,-0.32,-0.35,-0.05
2019-07-05,-0.10,0.33,0.91,0.13,-0.05
2019-07-08,-0.58,-0.43,0.06,0.04,-0.22
2019-07-09,0.19,-0.24,-0.43,-0.64,-0.25
2019-07-10,0.40,-0.26,-0.36,0.12,-0.04
2019-07-11,0.19,-0.77,0.04,-0.24,-0.54
2019-07-12,0.53,0.32,0.41,0.59,-0.07
2019-07-15,-0.05,-0.48,-1.06,0.13,0.23
2019-07-16,-0.32,0.40,0.11,0.44,-0.04
2019-07-17,-0.64,-0.26,-0.65,-0.48,-0.23
2019-07-18,0.35,-0.26,0.01,-0.35,0.38
2019-07-19,-0.57,0.30,0.86,0.37,0.14
2019-07-22,0.25,-0.56,-0.48,-0.19,0.03
2019-07-23,0.64,-0.06,0.80,0.66,0.37
2019-07-24,0.66,0.92,0.86,-0.07,-0.08
2019-07-25,-0.63,-0.68,-0.11,0.15,0.13
2019-07-26,0.82,0.32,-0.19,-0.63,-0.33
2019-07-29,-0.32,-0.34,-0.46,0.32,0.41
2019-07-30,-0.17,1.43,0.88,-0.17,0.07
2019-07-31,-1.10,0.25,0.62,0.18,0.50
2019-08-01,-1.04,-0.76,-1.90,-0.54,-0.23
2019-08-02,-0.87,-0.25,0.07,0.15,0.23
2019-08-05,-3.07,0.06,0.01,-0.05,0.31
2019-08-06,1.29,-0.54,-0.59,-0.27,-0.20
2019-08-07,0.07,-0.11,-0.90,0.19,-0.17
2019-08-08,1.97,-0.04,-0.25,0.28,-0.31
2019-08-09,-0.78,-0.50,-0.22,-0.48,-0.01
2019-08-12,-1.31,0.21,-0.26,0.13,0.26
2019-08-13,1.47,-0.35,-0.53,0.34,0.00
2019-08-14,-2.95,0.03,-0.51,-0.36,0.02
2019-08-15,0.17,-0.70,-0.52,-0.07,-0.48
2019-08-16,1.55,0.64,0.60,0.13,-0.06
2019-08-19,1.14,0.04,0.21,0.35,0.03
2019-08-20,-0.75,0.18,-0.49,0.12,-0.21
2019-08-21,0.85,-0.03,-0.30,-0.03,-0.01
2019-08-22,-0.10,-0.35,0.49,0.21,0.29
2019-08-23,-2.66,-0.61,-0.18,-0.61,-0.26
2019-08-26,1.08,-0.04,-0.18,0.19,-0.11
2019-08-27,-0.46,-1.00,-0.66,0.27,0.09
2019-08-28,0.68,0.63,0.61,0.35,0.18
2019-08-29,1.35,0.41,0.33,0.15,-0.12
2019-08-30,0.03,-0.24,0.23,0.10,0.10
2019-09-03,-0.86,-0.94,0.12,-0.19,0.46
2019-09-04,1.08,-0.14,0.43,0.25,-0.06
2019-09-05,1.42,0.54,0.70,0.40,0.00
2019-09-06,-0.02,-0.36,0.05,0.15,0.42
2019-09-09,0.07,1.38,3.05,0.86,0.38
2019-09-10,0.16,1.43,1.11,-0.03,0.52
2019-09-11,0.87,1.37,-0.04,-0.23,0.29
2019-09-12,0.22,-0.39,-0.12,-0.22,-0.12
2019-09-13,-0.02,0.19,0.74,-0.03,-0.08
2019-09-16,-0.23,0.89,0.53,-0.33,-0.03
2019-09-17,0.17,-0.80,-1.19,-0.18,-0.33
2019-09-18,-0.04,-0.77,0.06,-0.13,0.09
2019-09-19,-0.05,-0.49,-0.46,0.05,-0.11
2019-09-20,-0.48,0.29,0.15,-0.59,0.02
2019-09-23,-0.02,-0.12,0.50,0.27,0.34
2019-09-24,-1.00,-0.74,0.01,0.18,0.53
2019-09-25,0.69,0.41,0.52,0.41,0.03
2019-09-26,-0.40,-0.98,0.13,0.36,0.37
2019-09-27,-0.62,-0.16,0.88,0.24,0.59
2019-09-30,0.50,-0.27,-0.48,0.61,0.01
2019-10-01,-1.31,-0.66,-0.59,0.10,-0.17
2019-10-02,-1.73,0.77,-0.36,-0.46,-0.26
2019-10-03,0.80,-0.39,-0.89,-0.19,-0.23
2019-10-04,1.39,-0.51,-0.07,-0.03,0.04
2019-10-07,-0.41,0.13,-0.03,-0.06,-0.32
2019-10-08,-1.61,-0.15,-0.13,0.44,0.06
2019-10-09,0.92,-0.58,-0.09,0.12,-0.12
2019-10-10,0.60,-0.25,0.25,0.12,-0.08
2019-10-11,1.23,0.60,0.18,0.47,0.22
2019-10-14,-0.18,-0.35,-0.03,-0.17,-0.09
2019-10-15,1.03,0.25,-0.25,-0.23,-0.73
2019-10-16,-0.24,0.48,0.22,0.38,0.26
2019-10-17,0.37,0.79,-0.29,0.11,-0.10
2019-10-18,-0.49,-0.13,0.87,-0.08,0.39
2019-10-21,0.71,0.30,0.34,0.00,0.01
2019-10-22,-0.34,0.51,0.84,0.42,0.34
2019-10-23,0.25,-0.10,0.27,-0.01,0.09
2019-10-24,0.25,-0.50,-0.89,-0.05,-0.61
2019-10-25,0.50,0.40,0.07,0.34,0.00
2019-10-28,0.62,0.28,-0.25,0.01,0.01
2019-10-29,-0.13,0.39,0.50,-0.06,0.10
2019-10-30,0.28,-0.64,-1.15,-0.48,0.05
2019-10-31,-0.38,-0.34,-0.43,-0.27,0.12
2019-11-01,1.07,0.65,0.82,-0.18,0.07
2019-11-04,0.39,0.32,1.35,0.60,0.11
2019-11-05,-0.03,0.38,0.46,-0.02,0.01
2019-11-06,-0.05,-0.80,0.24,-0.17,0.32
2019-11-07,0.38,-0.01,0.50,0.09,-0.20
2019-11-08,0.31,-0.01,-0.37,-0.13,0.06
2019-11-11,-0.19,-0.07,-0.19,-0.07,-0.04
2019-11-12,0.16,-0.18,-0.14,-0.17,-0.20
2019-11-13,0.01,-0.41,-0.82,-0.28,-0.03
2019-11-14,0.07,-0.15,-0.25,0.13,-0.33
2019-11-15,0.74,-0.29,-0.33,-0.02,0.05
2019-11-18,0.03,-0.38,-0.51,-0.04,-0.22
2019-11-19,0.02,0.34,-0.94,-0.87,-0.18
2019-11-20,-0.33,-0.13,-0.44,-0.56,-0.32
2019-11-21,-0.15,-0.30,0.10,0.08,-0.14
2019-11-22,0.24,0.16,0.21,0.17,0.04
2019-11-25,0.92,1.27,-0.38,0.10,0.04
2019-11-26,0.19,-0.09,-0.89,0.20,-0.16
2019-11-27,0.44,0.22,-0.02,0.03,0.00
2019-11-29,-0.42,-0.11,-0.31,-0.47,0.01
2019-12-02,-0.87,-0.13,0.48,0.10,0.18
2019-12-03,-0.66,0.42,-0.83,-0.50,-0.53
2019-12-04,0.60,0.23,0.25,0.16,0.06
2019-12-05,0.13,-0.14,0.46,0.27,0.34
2019-12-06,0.91,0.38,0.36,0.33,0.26
2019-12-09,-0.33,0.31,0.12,-0.13,-0.26
2019-12-10,-0.08,0.29,-0.09,-0.19,0.07
2019-12-11,0.28,-0.09,0.13,0.34,0.13
2019-12-12,0.90,0.14,1.13,0.13,0.21
2019-12-13,-0.03,-0.45,-0.54,-0.28,-0.22
2019-12-16,0.74,-0.04,-0.05,-0.40,0.14
2019-12-17,0.10,0.48,0.66,0.11,-0.04
2019-12-18,-0.05,0.29,0.09,0.28,-0.03
2019-12-19,0.43,-0.15,-0.42,-0.25,-0.02
2019-12-20,0.48,-0.28,-0.31,-0.01,-0.04
2019-12-23,0.10,0.17,-0.34,-0.11,0.28
2019-12-24,0.01,0.37,-0.01,-0.28,0.05
2019-12-26,0.49,-0.57,0.00,0.25,-0.18
2019-12-27,-0.09,-0.55,-0.07,0.25,0.15
2019-12-30,-0.57,0.29,0.56,0.12,0.42
2019-12-31,0.28,0.02,0.11,-0.12,0.21
2020-01-02,0.86,-0.97,-0.34,0.23,-0.22
2020-01-03,-0.67,0.29,0.01,-0.14,-0.17
2020-01-06,0.36,-0.22,-0.55,-0.16,-0.31
2020-01-07,-0.19,-0.04,-0.26,-0.13,-0.31
2020-01-08,0.47,-0.18,-0.64,-0.21,-0.15
2020-01-09,0.65,-0.71,-0.48,-0.15,0.07
2020-01-10,-0.34,-0.27,-0.34,0.05,-0.07
2020-01-13,0.73,-0.10,-0.09,0.34,0.30
2020-01-14,-0.06,0.48,-0.18,-0.32,-0.07
2020-01-15,0.16,0.26,-0.82,-0.07,-0.20
2020-01-16,0.88,0.51,-0.11,0.04,-0.07
2020-01-17,0.28,-0.63,-0.12,0.22,0.02
2020-01-21,-0.32,-0.68,-0.62,-0.11,-0.31
2020-01-22,0.08,-0.24,0.00,-0.27,-0.01
2020-01-23,0.08,-0.06,-0.14,0.28,-0.06
2020-01-24,-0.97,-0.50,-0.28,0.17,-0.03
2020-01-27,-1.56,0.26,-0.41,-0.52,0.07
2020-01-28,1.02,-0.13,-0.43,0.17,-0.08
2020-01-29,-0.10,-0.43,-0.97,0.26,0.17
2020-01-30,0.34,-0.63,0.68,-0.45,-0.11
2020-01-31,-1.74,-0.52,-0.35,-0.43,-0.70
2020-02-03,0.84,0.37,-0.67,-0.68,-0.35
2020-02-04,1.57,-0.13,-0.70,0.36,-0.13
2020-02-05,0.97,0.76,1.48,0.95,0.63
2020-02-06,0.27,-0.60,-0.84,-0.04,-0.35
2020-02-07,-0.55,-0.84,-0.02,-0.23,-0.54
2020-02-10,0.73,-0.18,-0.90,-0.11,-0.40
2020-02-11,0.27,0.34,1.04,0.24,0.17
2020-02-12,0.66,0.15,-0.36,0.20,-0.02
2020-02-13,-0.09,0.16,0.01,-0.11,-0.44
2020-02-14,0.14,-0.56,-0.66,-0.23,-0.29
2020-02-18,-0.19,-0.01,-0.64,-0.41,-0.64
2020-02-19,0.60,0.20,0.03,0.19,-0.32
2020-02-20,-0.35,0.64,0.67,0.19,-0.11
2020-02-21,-1.12,-0.05,0.02,-0.21,0.34
2020-02-24,-3.39,0.16,0.01,-0.32,0.24
2020-02-25,-3.09,-0.36,-0.68,-0.62,0.04
2020-02-26,-0.52,-0.75,-1.20,-0.47,-0.08
2020-02-27,-4.22,0.71,0.06,-0.42,-0.13
2020-02-28,-0.78,0.07,-0.80,0.23,-0.39
2020-03-02,4.31,-1.89,-0.42,-0.52,0.52
2020-03-03,-2.80,0.68,-0.63,-0.40,0.25
2020-03-04,4.03,-1.24,-1.17,0.07,0.22
2020-03-05,-3.38,-0.15,-1.40,-0.85,0.11
2020-03-06,-1.78,-0.21,-1.48,0.71,0.37
2020-03-09,-7.79,-1.37,-4.75,0.08,0.52
2020-03-10,4.74,-2.38,0.78,0.50,0.12
2020-03-11,-5.06,-1.04,-0.81,0.04,0.15
2020-03-12,-9.63,-1.09,-1.14,-0.33,-0.24
2020-03-13,8.98,-2.03,2.94,1.12,0.78
2020-03-16,-12.01,-0.81,-0.75,0.53,1.14
2020-03-17,5.88,0.47,-0.67,-0.47,-0.02
2020-03-18,-5.56,-4.58,-4.74,0.11,0.18
2020-03-19,1.31,5.71,0.95,-1.41,-1.64
2020-03-20,-4.15,0.21,-0.90,-0.99,-1.14
2020-03-23,-2.56,1.66,-3.26,0.34,-1.18
2020-03-24,9.34,-0.24,2.38,0.53,0.24
2020-03-25,1.17,-0.18,1.87,-0.07,0.08
2020-03-26,6.03,-0.50,1.08,-0.65,-0.02
2020-03-27,-3.48,-1.11,-0.76,-1.11,0.80
2020-03-30,3.17,-0.78,-2.11,-0.29,0.13
2020-03-31,-1.44,1.51,-0.38,0.40,-0.09
2020-04-01,-4.50,-2.02,-1.31,0.29,0.27
2020-04-02,2.10,-0.93,-0.28,-0.25,0.94
2020-04-03,-1.64,-1.37,-1.15,-0.24,0.41
2020-04-06,7.10,1.17,0.28,1.30,-0.79
2020-04-07,-0.11,0.11,2.10,0.90,-0.37
2020-04-08,3.42,0.86,1.27,0.43,-0.26
2020-04-09,1.59,2.47,3.19,-0.79,-0.10
2020-04-13,-0.92,-1.48,-2.40,-0.45,0.00
2020-04-14,3.03,-0.74,-3.15,0.23,-0.30
2020-04-15,-2.15,-1.99,-2.55,-0.40,-0.30
2020-04-16,0.62,-0.84,-2.98,-0.28,-0.26
2020-04-17,2.73,1.55,2.77,-0.18,-0.03
2020-04-20,-1.57,0.37,-0.91,-1.74,-0.50
2020-04-21,-3.09,0.94,0.16,0.29,0.42
2020-04-22,2.31,-0.87,-1.66,0.11,0.04
2020-04-23,0.12,1.25,0.55,0.53,-0.35
2020-04-24,1.43,0.25,-0.12,-0.19,0.19
2020-04-27,1.73,2.16,2.68,-0.14,0.11
2020-04-28,-0.45,1.75,2.86,1.36,0.69
2020-04-29,2.92,2.30,1.98,1.22,-0.85
2020-04-30,-1.18,-2.09,-1.71,0.62,-0.08
2020-05-01,-2.91,-0.89,-0.96,-0.31,0.40
2020-05-04,0.54,-0.13,-1.29,-0.74,-0.39
2020-05-05,0.95,-0.29,-2.01,-0.48,-0.54
2020-05-06,-0.52,0.08,-2.72,0.19,-0.56
2020-05-07,1.33,0.16,0.41,-0.10,-0.71
2020-05-08,1.90,1.90,2.46,0.83,0.39
2020-05-11,0.06,-0.25,-3.79,-0.86,-0.10
2020-05-12,-2.07,-1.12,-1.36,-0.63,-0.01
2020-05-13,-1.89,-1.43,-2.08,-0.05,-0.23
2020-05-14,1.15,-1.07,0.92,0.64,0.12
2020-05-15,0.57,1.33,-1.15,0.02,-0.76
2020-05-18,3.24,2.68,4.61,1.64,0.29
2020-05-19,-1.01,-0.78,-1.51,0.53,-0.71
2020-05-20,1.80,1.22,1.31,-0.28,-0.33
2020-05-21,-0.71,0.74,0.42,0.13,0.03
2020-05-22,0.27,0.25,-0.85,-0.56,-0.38
2020-05-26,1.23,1.27,4.54,0.99,0.53
2020-05-27,1.54,1.46,3.59,0.74,0.44
2020-05-28,-0.41,-2.09,-2.41,-0.25,0.04
2020-05-29,0.59,-0.81,-1.98,-0.32,-0.47
2020-06-01,0.51,0.26,0.43,0.01,-0.22
2020-06-02,0.81,0.06,0.55,0.11,0.29
2020-06-03,1.41,0.78,2.62,0.71,0.22
2020-06-04,-0.34,0.53,2.90,0.99,0.63
2020-06-05,2.50,1.08,2.75,0.70,0.08
2020-06-08,1.35,0.69,2.07,-0.48,0.58
2020-06-09,-0.86,-0.80,-1.92,-0.02,-0.47
2020-06-10,-0.55,-1.82,-4.10,-0.31,-0.33
2020-06-11,-5.91,-1.49,-3.03,-0.20,-0.24
2020-06-12,1.29,0.80,1.82,0.13,0.02
2020-06-15,1.08,1.43,-0.38,-0.77,-0.29
2020-06-16,1.88,0.61,0.49,0.63,0.20
2020-06-17,-0.41,-1.35,-1.97,-0.56,-0.24
2020-06-18,0.18,0.01,-0.53,-0.40,-0.23
2020-06-19,-0.45,-0.15,-0.67,-0.71,-0.29
2020-06-22,0.71,0.47,-1.36,-0.38,-0.36
2020-06-23,0.41,0.21,-0.60,0.59,-0.12
2020-06-24,-2.62,-0.70,-1.36,-0.06,0.31
2020-06-25,1.13,0.34,0.50,-0.82,0.17
2020-06-26,-2.43,-0.19,-1.39,0.02,0.72
2020-06-29,1.50,1.48,1.86,1.49,0.39
2020-06-30,1.58,-0.01,-0.01,-0.39,-0.27
2020-07-01,0.41,-1.69,-2.57,-0.41,-1.22
2020-07-02,0.51,0.01,-0.14,0.42,0.14
2020-07-06,1.66,-0.67,0.35,0.27,0.04
2020-07-07,-1.01,-0.98,-1.50,-1.11,-0.08
2020-07-08,0.89,0.08,-0.46,-0.42,-0.29
2020-07-09,-0.54,-1.57,-2.61,-0.33,-0.55
2020-07-10,1.11,0.67,3.06,0.86,0.19
2020-07-13,-1.19,-0.27,2.04,1.06,1.14
2020-07-14,1.36,0.39,-0.29,-0.02,0.47
2020-07-15,1.14,2.73,1.26,0.18,0.07
2020-07-16,-0.38,-0.16,0.81,0.24,0.34
2020-07-17,0.30,-0.16,-1.43,-1.09,0.01
2020-07-20,1.03,-1.11,-2.38,-0.83,-1.25
2020-07-21,0.15,1.47,3.28,0.53,0.89
2020-07-22,0.50,-0.64,-0.37,0.49,0.02
2020-07-23,-1.20,1.22,1.98,-0.21,0.17
2020-07-24,-0.74,-0.80,0.45,0.27,0.02
2020-07-27,0.88,0.29,-2.02,-0.19,0.10
2020-07-28,-0.81,-0.46,1.01,0.29,0.11
2020-07-29,1.36,0.64,0.90,0.24,0.16
2020-07-30,-0.29,-0.01,-1.84,-0.57,-0.16
2020-07-31,0.62,-1.83,-0.66,0.77,0.65
2020-08-03,0.97,1.09,-0.83,-0.27,0.36
2020-08-04,0.37,0.44,0.06,0.12,0.09
2020-08-05,0.78,1.24,0.82,0.19,-0.13
2020-08-06,0.53,-0.59,-0.85,0.57,0.05
2020-08-07,0.02,1.58,2.40,0.52,0.20
2020-08-10,0.23,1.32,1.73,0.84,1.23
2020-08-11,-0.83,0.20,1.61,0.90,0.03
2020-08-12,1.40,-0.83,-1.33,0.93,-0.13
2020-08-13,-0.02,-0.15,-1.32,-0.63,-0.53
2020-08-14,-0.04,0.06,1.08,0.42,0.18
2020-08-17,0.45,0.04,-1.94,-0.80,-0.50
2020-08-18,0.23,-1.33,-1.42,0.02,-0.56
2020-08-19,-0.38,0.49,0.09,-0.04,-0.14
2020-08-20,0.31,-0.97,-1.55,0.10,-0.50
2020-08-21,0.26,-1.24,-0.44,0.60,0.68
2020-08-24,0.92,0.21,2.59,1.12,0.57
2020-08-25,0.35,0.00,-0.64,-0.46,-0.69
2020-08-26,1.00,-1.72,-1.75,-0.13,-0.87
2020-08-27,0.18,0.00,0.95,0.57,-0.50
2020-08-28,0.70,0.36,-0.22,0.14,-0.08
2020-08-31,-0.04,-0.94,-1.75,-0.70,-0.16
2020-09-01,0.92,0.21,-0.32,0.61,0.09
2020-09-02,1.27,-0.26,-0.45,0.77,-0.38
2020-09-03,-3.70,0.44,2.60,-0.10,-0.04
2020-09-04,-0.87,0.36,2.07,0.78,0.88
2020-09-08,-2.93,0.90,-0.29,-0.72,-0.59
2020-09-09,2.07,-0.61,-1.99,-0.17,-0.22
2020-09-10,-1.64,0.38,-0.06,-0.39,-0.36
2020-09-11,-0.05,-0.62,0.90,0.23,0.47
2020-09-14,1.58,1.01,-0.80,-0.82,0.01
2020-09-15,0.57,-0.63,-1.46,0.13,-0.41
2020-09-16,-0.40,1.22,1.32,-0.93,0.24
2020-09-17,-0.85,0.47,0.20,0.06,0.61
2020-09-18,-0.89,0.78,-0.21,-1.11,-0.45
2020-09-21,-1.07,-2.69,-1.90,-0.47,-0.31
2020-09-22,1.01,-0.49,-1.60,0.59,-0.52
2020-09-23,-2.47,-0.66,0.16,0.19,-0.18
2020-09-24,0.26,-0.19,0.38,0.51,0.14
2020-09-25,1.71,-0.17,-1.34,-0.49,-0.70
2020-09-28,1.65,0.87,1.05,0.41,0.21
2020-09-29,-0.42,0.40,-1.32,-0.78,-0.59
2020-09-30,0.79,-0.68,0.16,0.34,0.11
2020-10-01,0.78,0.80,-0.54,-0.02,-0.56
2020-10-02,-0.97,1.69,2.43,0.58,0.34
2020-10-05,1.94,0.90,-0.09,-0.47,0.09
2020-10-06,-1.28,0.83,0.25,-0.52,-0.06
2020-10-07,1.84,0.53,0.16,-0.31,0.09
2020-10-08,0.80,0.25,1.07,0.27,0.31
2020-10-09,0.93,-0.32,-1.42,-0.15,-0.30
2020-10-12,1.54,-1.01,-0.09,0.79,0.36
2020-10-13,-0.42,-0.19,-1.74,-0.86,-0.94
2020-10-14,-0.65,0.01,0.03,0.34,0.68
2020-10-15,-0.08,1.17,1.14,0.15,0.16
2020-10-16,-0.06,-0.13,0.05,-0.05,-0.11
2020-10-19,-1.53,0.35,0.32,-0.33,-0.20
2020-10-20,0.35,-0.08,1.26,0.54,0.18
2020-10-21,-0.35,-0.48,0.41,0.51,0.01
2020-10-22,0.66,0.95,1.03,-0.59,-0.08
2020-10-23,0.38,0.38,0.04,-0.15,-0.35
2020-10-26,-1.85,-0.48,-0.39,-0.15,-0.01
2020-10-27,-0.23,-0.62,-2.33,-0.39,-0.71
2020-10-28,-3.42,0.18,0.57,-0.46,0.00
2020-10-29,1.13,0.15,0.27,0.28,0.57
2020-10-30,-1.45,-0.23,1.85,0.27,-0.05
2020-11-02,1.17,0.87,1.00,0.41,0.41
2020-11-03,1.93,1.01,-0.19,-0.20,0.02
2020-11-04,2.25,-2.56,-5.03,-0.69,-1.77
2020-11-05,2.12,1.04,0.54,0.36,0.50
2020-11-06,0.01,-1.09,-0.92,-0.24,-0.09
2020-11-09,0.83,2.81,6.73,0.76,0.86
2020-11-10,-0.16,2.09,2.15,0.30,1.31
2020-11-11,0.88,-1.08,-1.78,-0.63,-0.19
2020-11-12,-0.94,-0.56,-1.19,-0.67,-0.24
2020-11-13,1.31,0.92,1.15,0.57,0.41
2020-11-16,1.22,1.27,1.98,0.69,0.86
2020-11-17,-0.20,0.61,-0.01,-0.41,-0.43
2020-11-18,-0.94,-0.05,0.03,0.06,-0.39
2020-11-19,0.58,0.28,-0.77,-0.66,-0.22
2020-11-20,-0.51,0.59,-0.60,-0.74,-0.10
2020-11-23,0.82,1.41,1.55,0.33,0.03
2020-11-24,1.56,0.49,2.78,0.52,0.51
2020-11-25,0.02,-0.27,-1.32,-0.39,-0.54
2020-11-27,0.42,0.14,-1.62,-0.76,-0.32
2020-11-30,-0.52,-1.55,-2.07,-0.49,0.46
2020-12-01,0.99,-0.06,0.52,1.04,0.53
2020-12-02,0.11,0.21,1.07,0.37,0.55
2020-12-03,0.17,0.56,-0.10,-0.27,0.20
2020-12-04,1.01,1.61,0.83,-0.34,0.60
2020-12-07,0.02,-0.06,-1.02,-0.57,-0.49
2020-12-08,0.47,0.88,-0.69,-0.71,-0.05
2020-12-09,-1.03,0.32,1.28,0.85,0.35
2020-12-10,0.24,0.94,-0.46,-1.51,-0.24
2020-12-11,-0.18,-0.57,-0.73,-0.58,-0.56
2020-12-14,-0.26,0.21,-1.51,-0.39,-0.83
2020-12-15,1.29,1.14,0.38,0.45,0.54
2020-12-16,0.16,-0.56,-0.39,0.03,-0.17
2020-12-17,0.78,0.50,-0.70,-0.58,-0.19
2020-12-18,-0.14,-0.19,-1.17,-0.38,-0.73
2020-12-21,-0.24,0.24,-0.06,-1.00,0.30
2020-12-22,0.05,0.85,-1.63,-0.84,-0.10
2020-12-23,0.11,0.87,2.03,0.27,0.41
2020-12-24,0.23,-0.44,-0.19,0.24,-0.08
2020-12-28,0.49,-0.67,0.36,1.38,0.48
2020-12-29,-0.39,-1.42,0.24,0.78,-0.27
2020-12-30,0.27,1.07,0.06,-0.66,-0.04
2020-12-31,0.40,-0.69,0.44,0.56,-0.22
2021-01-04,-1.41,0.14,0.57,-0.64,0.10
2021-01-05,0.86,1.32,0.50,0.36,0.56
2021-01-06,0.79,3.16,3.94,0.05,0.52
2021-01-07,1.76,0.02,-0.81,-1.48,-0.23
2021-01-08,0.51,-1.01,-1.38,-0.42,-0.36
2021-01-11,-0.52,0.54,1.26,-0.16,0.41
2021-01-12,0.37,1.48,1.24,-0.44,0.40
2021-01-13,0.06,-1.04,-0.45,-0.19,-0.05
2021-01-14,-0.12,2.36,1.13,-0.99,0.43
2021-01-15,-0.86,-0.75,-0.74,0.29,-0.45
2021-01-19,0.92,0.75,-0.79,-0.69,0.09
2021-01-20,1.27,-0.74,-1.10,0.64,-0.41
2021-01-21,-0.04,-0.76,-0.96,0.83,0.36
2021-01-22,-0.07,1.64,-0.11,-0.68,0.61
2021-01-25,0.29,-0.27,-0.43,0.21,0.95
2021-01-26,-0.33,-0.03,0.04,1.04,1.13
2021-01-27,-2.53,1.20,1.55,0.56,2.47
2021-01-28,0.93,-1.69,-0.93,-1.05,-2.28
2021-01-29,-1.84,0.41,0.59,-0.76,0.40
2021-02-01,1.72,0.75,-1.47,-0.23,-1.24
2021-02-02,1.48,-0.81,-1.03,-0.97,-2.10
2021-02-03,0.14,0.68,0.73,-0.09,0.18
2021-02-04,1.22,0.60,0.38,-0.09,-0.24
2021-02-05,0.57,0.95,-0.49,-0.71,0.42
2021-02-08,0.96,2.24,0.39,-0.95,0.73
2021-02-09,0.05,0.64,-0.06,-0.67,-0.41
2021-02-10,-0.08,-0.53,0.79,0.30,0.07
2021-02-11,0.20,-0.21,-0.70,-0.46,-0.29
2021-02-12,0.49,-0.10,0.46,-0.39,-0.07
2021-02-16,-0.14,-0.26,1.93,0.17,0.05
2021-02-17,-0.20,-0.67,0.60,0.26,-0.15
2021-02-18,-0.63,-1.47,-0.21,0.88,-0.43
2021-02-19,0.16,2.02,0.73,-0.43,0.53
2021-02-22,-1.11,0.73,3.13,1.67,0.86
2021-02-23,-0.11,-1.01,0.89,1.13,-0.21
2021-02-24,1.15,1.47,1.44,-0.28,0.33
2021-02-25,-2.72,-0.91,0.88,0.97,0.45
2021-02-26,-0.28,0.35,-1.60,-0.04,-0.40
2021-03-01,2.62,1.11,0.23,-0.40,0.21
2021-03-02,-1.05,-0.77,1.25,0.62,0.23
2021-03-03,-1.55,0.65,3.56,1.64,1.07
2021-03-04,-1.67,-1.10,1.70,1.27,0.49
2021-03-05,1.87,0.38,0.62,0.96,0.52
2021-03-08,-0.67,1.46,3.71,1.63,0.92
2021-03-09,1.77,0.43,-3.23,-1.84,-0.48
2021-03-10,0.67,1.20,1.82,-0.07,0.15
2021-03-11,1.41,1.07,-2.00,-1.39,-0.81
2021-03-12,0.11,0.53,1.29,0.63,0.58
2021-03-15,0.69,-0.35,-1.27,0.25,0.09
2021-03-16,-0.41,-1.35,-0.85,0.28,-0.02
2021-03-17,0.34,0.65,0.34,-0.04,0.10
2021-03-18,-1.86,-1.21,2.16,0.93,0.46
2021-03-19,0.23,0.94,-0.99,-0.79,-0.54
2021-03-22,0.56,-1.69,-2.23,-0.25,-0.10
2021-03-23,-1.16,-2.95,-1.04,0.58,-0.74
2021-03-24,-0.97,-1.58,1.46,1.38,0.13
2021-03-25,0.67,2.02,1.40,0.45,1.11
2021-03-26,1.56,0.20,0.68,0.78,0.60
2021-03-29,-0.48,-2.49,-0.23,0.90,0.02
2021-03-30,-0.03,1.84,1.01,-0.26,-0.23
2021-03-31,0.63,0.58,-2.34,-1.17,-0.28
2021-04-01,1.27,0.21,-0.02,-0.69,-0.51
2021-04-05,1.28,-0.71,-0.71,1.00,0.09
2021-04-06,0.00,-0.31,0.09,-0.12,-0.28
2021-04-07,-0.11,-1.53,0.30,0.68,-0.12
2021-04-08,0.62,0.27,-1.17,-0.52,-0.38
2021-04-09,0.65,-0.61,0.15,0.79,0.09
2021-04-12,-0.04,-0.46,0.56,0.73,-0.36
2021-04-13,0.41,-0.77,-1.60,-1.07,-0.37
2021-04-14,-0.34,1.18,1.41,0.01,0.67
2021-04-15,1.06,-0.80,-1.19,0.10,-0.54
2021-04-16,0.27,-0.19,0.65,0.83,0.18
2021-04-19,-0.72,-0.66,0.79,0.72,0.43
2021-04-20,-0.93,-1.38,-1.57,0.38,-0.46
